,open,high,low,close,tick_volume,EMA_Fast,EMA_Slow,Signal,SL,TP
2026-04-01 02:29:00,1.15653,1.15653,1.15642,1.15646,32.0,1.1565101520228231,1.1564741043240039,0,,
2026-04-01 02:30:00,1.15646,1.15649,1.15642,1.15644,18.0,1.1564961216182585,1.1564710039309127,0,,
2026-04-01 02:31:00,1.15644,1.15646,1.15642,1.15645,21.0,1.1564868972946067,1.156469094482648,0,,
2026-04-01 02:32:00,1.15643,1.15651,1.15628,1.15651,50.0,1.1564915178356854,1.1564728131660436,0,,
2026-04-01 02:33:00,1.15649,1.15652,1.1564,1.15641,22.0,1.1564752142685484,1.1564671028782212,0,,
2026-04-01 02:34:00,1.15641,1.15649,1.15639,1.15642,30.0,1.1564641714148387,1.156462820798383,0,,
2026-04-01 02:35:00,1.15641,1.15647,1.15632,1.15636,34.0,1.1564433371318712,1.1564534734530754,-1,1.15751636,1.1540472800000001
2026-04-01 02:36:00,1.15636,1.15649,1.15636,1.15643,25.0,1.156440669705497,1.1564513395027958,0,,
2026-04-01 02:37:00,1.15644,1.15653,1.15637,1.15637,29.0,1.1564265357643975,1.1564439450025417,0,,
2026-04-01 02:38:00,1.15637,1.15652,1.15625,1.15651,37.0,1.156443228611518,1.1564499500023107,0,,
2026-04-01 02:39:00,1.15651,1.15654,1.15638,1.15639,30.0,1.1564325828892146,1.1564445000021006,0,,
2026-04-01 02:40:00,1.15639,1.15639,1.15626,1.1563,28.0,1.1564060663113718,1.1564313636382733,0,,
2026-04-01 02:41:00,1.1563,1.15651,1.15627,1.15649,30.0,1.1564228530490974,1.156436694216612,0,,
2026-04-01 02:42:00,1.15649,1.15654,1.15647,1.15653,29.0,1.156444282439278,1.1564451765605563,0,,
2026-04-01 02:43:00,1.15653,1.15664,1.15653,1.15662,26.0,1.1564794259514224,1.1564610696005055,1,1.15546338,1.15893324
2026-04-01 02:44:00,1.15662,1.15669,1.15653,1.1566,28.0,1.156503540761138,1.1564736996368232,0,,
2026-04-01 02:45:00,1.1566,1.15678,1.1566,1.15677,31.0,1.1565568326089104,1.1565006360334757,0,,
2026-04-01 02:46:00,1.15679,1.15681,1.15667,1.15667,27.0,1.1565794660871282,1.1565160327577053,0,,
2026-04-01 02:47:00,1.15668,1.15675,1.15668,1.15675,18.0,1.1566135728697027,1.1565373025070047,0,,
2026-04-01 02:48:00,1.15676,1.15676,1.15671,1.15676,8.0,1.1566428582957622,1.1565575477336405,0,,
2026-04-01 02:49:00,1.15674,1.15674,1.1567,1.1567,20.0,1.1566542866366099,1.1565704979396731,0,,
2026-04-01 02:50:00,1.1567,1.15676,1.1567,1.15674,12.0,1.156671429309288,1.1565859072178848,0,,
2026-04-01 02:51:00,1.15674,1.15685,1.15674,1.15681,24.0,1.1566991434474303,1.156606279288986,0,,
2026-04-01 02:52:00,1.15681,1.15692,1.15679,1.15685,33.0,1.1567293147579443,1.1566284357172598,0,,
2026-04-01 02:53:00,1.15685,1.15699,1.15684,1.15694,24.0,1.1567714518063554,1.1566567597429633,0,,
2026-04-01 02:54:00,1.15694,1.15698,1.15692,1.15693,24.0,1.1568031614450844,1.1566815997663304,0,,
2026-04-01 02:55:00,1.15693,1.15701,1.15689,1.15699,26.0,1.1568405291560677,1.1567096361512095,0,,
2026-04-01 02:56:00,1.15699,1.15701,1.15696,1.15701,16.0,1.1568744233248542,1.156736941955645,0,,
2026-04-01 02:57:00,1.157,1.15708,1.15693,1.15693,29.0,1.1568855386598835,1.15675449268695,0,,
2026-04-01 02:58:00,1.15694,1.15697,1.1569,1.15691,20.0,1.1568904309279069,1.1567686297154092,0,,
2026-04-01 02:59:00,1.15691,1.15695,1.1568,1.15683,20.0,1.1568783447423256,1.15677420883219,0,,
2026-04-01 03:00:00,1.15681,1.15682,1.15666,1.15667,35.0,1.1568366757938606,1.156764735301991,0,,
2026-04-01 03:01:00,1.15667,1.15678,1.15661,1.15678,39.0,1.1568253406350886,1.1567661230018098,0,,
2026-04-01 03:02:00,1.15678,1.15679,1.15665,1.15667,32.0,1.1567942725080709,1.1567573845471,0,,
2026-04-01 03:03:00,1.15668,1.1567,1.15647,1.15655,39.0,1.156745418006457,1.1567385314064544,0,,
2026-04-01 03:04:00,1.15656,1.15661,1.15651,1.15653,26.0,1.1567023344051655,1.1567195740058678,-1,1.1576865299999999,1.15421694
2026-04-01 03:05:00,1.15652,1.15654,1.15651,1.15652,13.0,1.1566658675241324,1.1567014309144252,0,,
2026-04-01 03:06:00,1.15652,1.15662,1.15652,1.15656,18.0,1.156644694019306,1.1566885735585684,0,,
2026-04-01 03:07:00,1.15656,1.15667,1.15651,1.15652,28.0,1.156619755215445,1.1566732486896076,0,,
2026-04-01 03:08:00,1.15652,1.15657,1.15645,1.15657,25.0,1.156609804172356,1.1566638624450978,0,,
2026-04-01 03:09:00,1.15657,1.15662,1.15656,1.15662,19.0,1.156611843337885,1.1566598749500887,0,,
2026-04-01 03:10:00,1.15662,1.15667,1.15661,1.15667,22.0,1.1566234746703081,1.1566607954091717,0,,
2026-04-01 03:11:00,1.15668,1.15673,1.15667,1.15669,24.0,1.1566367797362465,1.1566634503719742,0,,
2026-04-01 03:12:00,1.15668,1.15676,1.15668,1.15671,21.0,1.156651423788997,1.15666768215634,0,,
2026-04-01 03:13:00,1.15671,1.15676,1.15667,1.1567,19.0,1.1566611390311978,1.1566706201421273,0,,
2026-04-01 03:14:00,1.15671,1.15671,1.15666,1.15666,9.0,1.1566609112249584,1.156669654674661,0,,
2026-04-01 03:15:00,1.15666,1.15668,1.15646,1.15648,24.0,1.1566247289799667,1.1566524133406009,0,,
2026-04-01 03:16:00,1.15648,1.15659,1.15648,1.15659,15.0,1.1566177831839735,1.1566467394005462,0,,
2026-04-01 03:17:00,1.15659,1.15676,1.15659,1.15676,29.0,1.1566462265471789,1.1566570358186783,0,,
2026-04-01 03:18:00,1.15676,1.15676,1.15664,1.15671,27.0,1.156658981237743,1.156661850744253,0,,
2026-04-01 03:19:00,1.1567,1.15675,1.1567,1.15671,14.0,1.1566691849901944,1.1566662279493207,1,1.1555532899999998,1.1590234199999998
2026-04-01 03:20:00,1.15671,1.15672,1.15664,1.15665,10.0,1.1566653479921556,1.1566647526812006,0,,
2026-04-01 03:21:00,1.15665,1.15665,1.15658,1.15659,18.0,1.1566502783937245,1.1566579569829096,-1,1.15774659,1.15427682
2026-04-01 03:22:00,1.15659,1.15663,1.15657,1.15659,12.0,1.1566382227149796,1.1566517790753723,0,,
2026-04-01 03:23:00,1.1566,1.1566,1.15655,1.1566,13.0,1.1566305781719837,1.1566470718867021,0,,
2026-04-01 03:24:00,1.15658,1.15658,1.1565,1.15652,20.0,1.156608462537587,1.156635519897002,0,,
2026-04-01 03:25:00,1.15652,1.15655,1.15645,1.1565,22.0,1.1565867700300696,1.1566231999063654,0,,
2026-04-01 03:26:00,1.1565,1.15655,1.15649,1.15654,18.0,1.1565774160240558,1.156615636278514,0,,
2026-04-01 03:27:00,1.15653,1.15658,1.15649,1.15649,13.0,1.1565599328192446,1.156604214798649,0,,
2026-04-01 03:28:00,1.15649,1.1566,1.15647,1.15657,27.0,1.1565619462553958,1.156601104362408,0,,
2026-04-01 03:29:00,1.15657,1.15657,1.15648,1.15648,21.0,1.1565455570043166,1.1565900948749164,0,,
2026-04-01 03:30:00,1.15648,1.15654,1.15643,1.1565,24.0,1.1565364456034533,1.156581904431742,0,,
2026-04-01 03:31:00,1.1565,1.1565,1.15637,1.1564,16.0,1.1565091564827625,1.15656536766522,0,,
2026-04-01 03:32:00,1.1564,1.15641,1.15629,1.15629,29.0,1.15646532518621,1.156540334241109,0,,
2026-04-01 03:33:00,1.1563,1.15631,1.15626,1.15628,21.0,1.1564282601489682,1.1565166674919172,0,,
2026-04-01 03:34:00,1.15628,1.1563,1.15626,1.15626,17.0,1.1563946081191747,1.156493334083561,0,,
2026-04-01 03:35:00,1.15626,1.15629,1.15622,1.15622,20.0,1.1563596864953398,1.1564684855305098,0,,
2026-04-01 03:36:00,1.15623,1.15626,1.15613,1.15619,26.0,1.156325749196272,1.1564431686641,0,,
2026-04-01 03:37:00,1.1562,1.15633,1.15619,1.15626,23.0,1.1563125993570176,1.1564265169673635,0,,
2026-04-01 03:38:00,1.15626,1.15631,1.15623,1.15625,25.0,1.1563000794856142,1.1564104699703306,0,,
2026-04-01 03:39:00,1.15625,1.1563,1.15625,1.15629,10.0,1.1562980635884914,1.1563995181548459,0,,
2026-04-01 03:40:00,1.15629,1.15629,1.15622,1.15623,19.0,1.1562844508707932,1.1563841074134962,0,,
2026-04-01 03:41:00,1.15623,1.15625,1.1562,1.15625,15.0,1.1562775606966347,1.156371915830451,0,,
2026-04-01 03:42:00,1.15624,1.15626,1.15619,1.15619,12.0,1.1562600485573078,1.1563553780276827,0,,
2026-04-01 03:43:00,1.15619,1.15627,1.15619,1.15621,17.0,1.1562500388458463,1.156342161843348,0,,
2026-04-01 03:44:00,1.15621,1.15623,1.1562,1.15621,5.0,1.156242031076677,1.1563301471303165,0,,
2026-04-01 03:45:00,1.15623,1.15623,1.15618,1.15618,11.0,1.1562296248613415,1.1563164973911968,0,,
2026-04-01 03:46:00,1.15618,1.15621,1.15606,1.15606,23.0,1.1561956998890732,1.1562931794465423,0,,
2026-04-01 03:47:00,1.15606,1.1561,1.156,1.15601,29.0,1.1561585599112587,1.156267435860493,0,,
2026-04-01 03:48:00,1.15601,1.15601,1.15594,1.15598,18.0,1.156122847929007,1.1562413053277207,0,,
2026-04-01 03:49:00,1.15598,1.15606,1.15598,1.156,24.0,1.1560982783432057,1.1562193684797462,0,,
2026-04-01 03:50:00,1.15601,1.15601,1.15588,1.15588,21.0,1.1560546226745645,1.1561885167997692,0,,
2026-04-01 03:51:00,1.15588,1.15602,1.15587,1.15599,24.0,1.1560416981396515,1.1561704698179718,0,,
2026-04-01 03:52:00,1.15599,1.1561,1.15598,1.1561,22.0,1.1560533585117212,1.1561640634708834,0,,
2026-04-01 03:53:00,1.15609,1.15611,1.15605,1.1561,16.0,1.1560626868093768,1.1561582395189849,0,,
2026-04-01 03:54:00,1.15611,1.15611,1.15606,1.1561,13.0,1.1560701494475016,1.156152945017259,0,,
2026-04-01 03:55:00,1.1561,1.15616,1.1561,1.15612,12.0,1.1560801195580015,1.15614995001569,0,,
2026-04-01 03:56:00,1.1561,1.15611,1.15598,1.15604,29.0,1.1560720956464012,1.1561399545597182,0,,
2026-04-01 03:57:00,1.15604,1.15608,1.15602,1.15608,6.0,1.1560736765171211,1.1561345041451982,0,,
2026-04-01 03:58:00,1.15608,1.15609,1.15604,1.15605,22.0,1.156068941213697,1.1561268219501801,0,,
2026-04-01 03:59:00,1.15605,1.15607,1.15604,1.15605,12.0,1.1560651529709576,1.1561198381365274,0,,
2026-04-01 04:00:00,1.15604,1.15604,1.15592,1.15599,28.0,1.156050122376766,1.1561080346695702,0,,
2026-04-01 04:01:00,1.15599,1.15602,1.15595,1.15599,16.0,1.1560380979014129,1.1560973042450637,0,,
2026-04-01 04:02:00,1.15599,1.15599,1.15599,1.15599,1.0,1.1560284783211303,1.1560875493136942,0,,
2026-04-01 04:03:00,1.15599,1.15605,1.15595,1.15599,27.0,1.1560207826569044,1.1560786811942674,0,,
2026-04-01 04:04:00,1.15599,1.1561,1.15594,1.15607,24.0,1.1560306261255235,1.1560778919947885,0,,
2026-04-01 04:05:00,1.15605,1.15614,1.15603,1.15614,17.0,1.1560525009004188,1.1560835381770804,0,,
2026-04-01 04:06:00,1.15614,1.15626,1.15614,1.15622,25.0,1.156086000720335,1.1560959437973457,0,,
2026-04-01 04:07:00,1.15622,1.15624,1.15617,1.15624,12.0,1.156116800576268,1.1561090398157687,1,1.15508376,1.15855248
2026-04-01 04:08:00,1.15623,1.15623,1.1562,1.1562,9.0,1.1561334404610144,1.156117308923426,0,,
2026-04-01 04:09:00,1.15619,1.1562,1.15614,1.15615,17.0,1.1561367523688115,1.1561202808394782,0,,
2026-04-01 04:10:00,1.15614,1.15616,1.15612,1.15616,7.0,1.1561414018950493,1.156123891672253,0,,
2026-04-01 04:11:00,1.15618,1.15618,1.15613,1.15613,9.0,1.1561391215160395,1.1561244469747753,0,,
2026-04-01 04:12:00,1.15613,1.15614,1.15602,1.15602,21.0,1.1561152972128317,1.1561149517952503,0,,
2026-04-01 04:13:00,1.15601,1.15611,1.15601,1.15611,11.0,1.1561142377702653,1.1561145016320458,-1,1.15726611,1.1537977799999999
2026-04-01 04:14:00,1.15611,1.15617,1.15605,1.15605,22.0,1.1561013902162123,1.1561086378473142,0,,
2026-04-01 04:15:00,1.15605,1.1561,1.156,1.15601,18.0,1.1560831121729698,1.1560996707702855,0,,
2026-04-01 04:16:00,1.15601,1.15601,1.15593,1.15594,15.0,1.1560544897383758,1.156085155245714,0,,
2026-04-01 04:17:00,1.15594,1.15599,1.15591,1.15594,27.0,1.1560315917907007,1.1560719593142854,0,,
2026-04-01 04:18:00,1.15594,1.15598,1.15591,1.15593,21.0,1.1560112734325605,1.1560590539220776,0,,
2026-04-01 04:19:00,1.15593,1.15599,1.15593,1.15599,12.0,1.1560070187460485,1.1560527762927977,0,,
2026-04-01 04:20:00,1.15599,1.15605,1.15599,1.15603,13.0,1.156011614996839,1.156050705720725,0,,
2026-04-01 04:21:00,1.15604,1.15605,1.15599,1.15605,19.0,1.1560192919974712,1.1560506415642955,0,,
2026-04-01 04:22:00,1.15604,1.15604,1.15594,1.15603,20.0,1.156021433597977,1.1560487650584503,0,,
2026-04-01 04:23:00,1.15603,1.15613,1.15601,1.15611,17.0,1.1560391468783817,1.1560543318713186,0,,
2026-04-01 04:24:00,1.15611,1.15616,1.1561,1.15616,13.0,1.1560633175027055,1.156063938064835,0,,
2026-04-01 04:25:00,1.15616,1.15617,1.15613,1.15614,8.0,1.1560786540021644,1.1560708527862136,1,1.15498386,1.15845228
2026-04-01 04:26:00,1.15614,1.15614,1.15609,1.1561,15.0,1.1560829232017316,1.1560735025329214,0,,
2026-04-01 04:27:00,1.1561,1.15615,1.15608,1.15609,14.0,1.1560843385613855,1.1560750023026558,0,,
2026-04-01 04:28:00,1.15609,1.15611,1.15608,1.15611,11.0,1.1560894708491085,1.1560781839115053,0,,
2026-04-01 04:29:00,1.15611,1.1562,1.15611,1.15619,16.0,1.1561095766792868,1.1560883490104594,0,,
2026-04-01 04:30:00,1.15619,1.15621,1.15612,1.15612,19.0,1.1561116613434295,1.1560912263731449,0,,
2026-04-01 04:31:00,1.15612,1.15612,1.15608,1.15609,11.0,1.1561073290747437,1.156091114884677,0,,
2026-04-01 04:32:00,1.15609,1.15623,1.15607,1.15622,18.0,1.156129863259795,1.1561028317133426,0,,
2026-04-01 04:33:00,1.15622,1.15627,1.15619,1.1562,18.0,1.156143890607836,1.1561116651939476,0,,
2026-04-01 04:34:00,1.15619,1.15622,1.15616,1.15618,18.0,1.156151112486269,1.1561178774490433,0,,
2026-04-01 04:35:00,1.15618,1.15618,1.1561,1.15615,16.0,1.1561508899890152,1.1561207976809482,0,,
2026-04-01 04:36:00,1.15615,1.15617,1.15614,1.15615,13.0,1.1561507119912122,1.1561234524372255,0,,
2026-04-01 04:37:00,1.15615,1.1563,1.15615,1.15629,22.0,1.1561785695929698,1.1561385931247503,0,,
2026-04-01 04:38:00,1.15629,1.15632,1.15625,1.15631,12.0,1.156204855674376,1.1561541755679547,0,,
2026-04-01 04:39:00,1.15631,1.15631,1.15617,1.15619,22.0,1.1562018845395008,1.1561574323345043,0,,
2026-04-01 04:40:00,1.15619,1.15623,1.15615,1.15622,14.0,1.1562055076316007,1.1561631203040947,0,,
2026-04-01 04:41:00,1.15622,1.15626,1.15621,1.15624,10.0,1.1562124061052805,1.1561701093673589,0,,
2026-04-01 04:42:00,1.15624,1.15633,1.15623,1.15633,13.0,1.1562359248842244,1.156184644879417,0,,
2026-04-01 04:43:00,1.15632,1.15641,1.1563,1.1564,14.0,1.1562687399073797,1.1562042226176519,0,,
2026-04-01 04:44:00,1.1564,1.1564,1.15635,1.15638,10.0,1.1562909919259037,1.1562202023796835,0,,
2026-04-01 04:45:00,1.15638,1.15638,1.15631,1.15632,9.0,1.1562967935407231,1.1562292748906213,0,,
2026-04-01 04:46:00,1.15632,1.15639,1.1563,1.15636,16.0,1.1563094348325786,1.1562411589914738,0,,
2026-04-01 04:47:00,1.15637,1.15642,1.15636,1.15641,11.0,1.156329547866063,1.156256508174067,0,,
2026-04-01 04:48:00,1.1564,1.15644,1.15639,1.15644,9.0,1.1563516382928503,1.1562731892491518,0,,
2026-04-01 04:49:00,1.15644,1.15651,1.15641,1.15651,23.0,1.1563833106342802,1.1562947174992289,0,,
2026-04-01 04:50:00,1.15649,1.1565,1.15643,1.15647,12.0,1.1564006485074243,1.1563106522720261,0,,
2026-04-01 04:51:00,1.15647,1.15661,1.15647,1.15657,24.0,1.1564345188059395,1.1563342293382055,0,,
2026-04-01 04:52:00,1.15658,1.15659,1.15656,1.15657,11.0,1.1564616150447518,1.1563556630347323,0,,
2026-04-01 04:53:00,1.15657,1.1566,1.15655,1.15656,13.0,1.1564812920358014,1.1563742391224838,0,,
2026-04-01 04:54:00,1.15656,1.15656,1.1565,1.1565,11.0,1.1564850336286412,1.1563856719295307,0,,
2026-04-01 04:55:00,1.15649,1.15649,1.15631,1.15631,24.0,1.156450026902913,1.1563787926632096,0,,
2026-04-01 04:56:00,1.15631,1.15642,1.15631,1.15641,22.0,1.1564420215223303,1.1563816296938267,0,,
2026-04-01 04:57:00,1.15642,1.15645,1.15638,1.15645,12.0,1.1564436172178643,1.156387845176206,0,,
2026-04-01 04:58:00,1.15645,1.15649,1.15641,1.15647,33.0,1.1564488937742916,1.1563953137965508,0,,
2026-04-01 04:59:00,1.15645,1.1565,1.15644,1.15649,17.0,1.1564571150194334,1.156403921633228,0,,
2026-04-01 05:00:00,1.15651,1.15656,1.15644,1.15645,36.0,1.1564556920155469,1.1564081105756618,0,,
2026-04-01 05:01:00,1.15645,1.15659,1.15645,1.15659,18.0,1.1564825536124377,1.1564246459778744,0,,
2026-04-01 05:02:00,1.1566,1.15662,1.15655,1.15656,15.0,1.1564980428899503,1.1564369508889767,0,,
2026-04-01 05:03:00,1.15654,1.15657,1.15647,1.15657,15.0,1.1565124343119604,1.156449046262706,0,,
2026-04-01 05:04:00,1.15656,1.15656,1.15644,1.15646,26.0,1.1565019474495684,1.1564500420570054,0,,
2026-04-01 05:05:00,1.15647,1.15657,1.15644,1.15656,23.0,1.1565135579596548,1.1564600382336412,0,,
2026-04-01 05:06:00,1.15653,1.15655,1.15649,1.15654,25.0,1.1565188463677238,1.1564673074851284,0,,
2026-04-01 05:07:00,1.15654,1.15658,1.1565,1.15657,23.0,1.1565290770941792,1.1564766431682985,0,,
2026-04-01 05:08:00,1.15656,1.15656,1.15648,1.1565,11.0,1.1565232616753434,1.156478766516635,0,,
2026-04-01 05:09:00,1.1565,1.15677,1.1565,1.15671,46.0,1.1565606093402747,1.1564997877423953,0,,
2026-04-01 05:10:00,1.15671,1.15671,1.15661,1.15666,36.0,1.1565804874722199,1.1565143524930865,0,,
2026-04-01 05:11:00,1.15666,1.15666,1.1566,1.1566,28.0,1.156584389977776,1.1565221386300788,0,,
2026-04-01 05:12:00,1.15659,1.15671,1.15653,1.15671,23.0,1.1566095119822208,1.1565392169364352,0,,
2026-04-01 05:13:00,1.15672,1.15672,1.15665,1.15669,23.0,1.1566256095857768,1.1565529244876682,0,,
2026-04-01 05:14:00,1.15669,1.15672,1.1566,1.1566,24.0,1.1566204876686215,1.1565572040796985,0,,
2026-04-01 05:15:00,1.1566,1.15662,1.15653,1.15658,30.0,1.1566123901348973,1.1565592764360897,0,,
2026-04-01 05:16:00,1.15658,1.15665,1.15655,1.15661,30.0,1.156611912107918,1.1565638876691724,0,,
2026-04-01 05:17:00,1.15661,1.15667,1.1566,1.15667,17.0,1.1566235296863345,1.1565735342447023,0,,
2026-04-01 05:18:00,1.15668,1.15674,1.15666,1.15669,26.0,1.1566368237490676,1.1565841220406383,0,,
2026-04-01 05:19:00,1.15671,1.15672,1.15668,1.1567,16.0,1.1566494589992542,1.1565946564005802,0,,
2026-04-01 05:20:00,1.1567,1.1567,1.15658,1.15659,20.0,1.1566375671994034,1.1565942330914365,0,,
2026-04-01 05:21:00,1.15659,1.15662,1.15655,1.1566,16.0,1.1566300537595227,1.1565947573558515,0,,
2026-04-01 05:22:00,1.1566,1.15666,1.1566,1.15665,12.0,1.156634043007618,1.1565997794144105,0,,
2026-04-01 05:23:00,1.15665,1.15666,1.15661,1.15666,12.0,1.1566392344060945,1.1566052540131004,0,,
2026-04-01 05:24:00,1.15666,1.15692,1.15665,1.15692,33.0,1.1566953875248756,1.1566338672846366,0,,
2026-04-01 05:25:00,1.15693,1.15715,1.15689,1.15715,42.0,1.1567863100199005,1.1566807884405788,0,,
2026-04-01 05:26:00,1.15713,1.1572,1.15703,1.15712,52.0,1.1568530480159205,1.1567207167641624,0,,
2026-04-01 05:27:00,1.15711,1.15715,1.157,1.15701,26.0,1.1568844384127366,1.1567470152401476,0,,
2026-04-01 05:28:00,1.157,1.15719,1.157,1.15718,30.0,1.1569435507301893,1.1567863774910432,0,,
2026-04-01 05:29:00,1.15718,1.15724,1.15714,1.15724,35.0,1.1570028405841515,1.1568276159009483,0,,
2026-04-01 05:30:00,1.15726,1.15737,1.15725,1.15726,38.0,1.1570542724673212,1.1568669235463167,0,,
2026-04-01 05:31:00,1.15728,1.15734,1.15723,1.1573,26.0,1.157103417973857,1.156906294133015,0,,
2026-04-01 05:32:00,1.1573,1.15736,1.15727,1.1573,39.0,1.1571427343790857,1.1569420855754682,0,,
2026-04-01 05:33:00,1.15729,1.15736,1.15729,1.1573,31.0,1.1571741875032686,1.1569746232504254,0,,
2026-04-01 05:34:00,1.15729,1.1573,1.15724,1.15726,32.0,1.157191350002615,1.157000566591296,0,,
2026-04-01 05:35:00,1.15726,1.15735,1.15723,1.15728,34.0,1.157209080002092,1.1570259696284508,0,,
2026-04-01 05:36:00,1.15729,1.15729,1.15715,1.15723,32.0,1.1572132640016737,1.157044517844046,0,,
2026-04-01 05:37:00,1.15724,1.15734,1.1572,1.15731,32.0,1.157232611201339,1.1570686525854963,0,,
2026-04-01 05:38:00,1.15731,1.15736,1.15727,1.15735,22.0,1.1572560889610712,1.1570942296231785,0,,
2026-04-01 05:39:00,1.15735,1.15745,1.15735,1.15742,31.0,1.157288871168857,1.1571238451119805,0,,
2026-04-01 05:40:00,1.15742,1.1575,1.15741,1.15742,31.0,1.1573150969350856,1.1571507682836186,0,,
2026-04-01 05:41:00,1.15742,1.15744,1.15739,1.15739,26.0,1.1573300775480686,1.1571725166214715,0,,
2026-04-01 05:42:00,1.15738,1.15744,1.15735,1.1574,22.0,1.157344062038455,1.1571931969286104,0,,
2026-04-01 05:43:00,1.1574,1.15742,1.15739,1.1574,10.0,1.157355249630764,1.1572119972078276,0,,
2026-04-01 05:44:00,1.1574,1.15759,1.1574,1.15755,38.0,1.1573941997046113,1.1572427247343886,0,,
2026-04-01 05:45:00,1.15756,1.1576,1.15754,1.15754,20.0,1.1574233597636892,1.1572697497585351,0,,
2026-04-01 05:46:00,1.15754,1.15755,1.15742,1.15743,18.0,1.1574246878109513,1.1572843179623047,0,,
2026-04-01 05:47:00,1.15743,1.15751,1.15738,1.15751,17.0,1.157441750248761,1.157304834511186,0,,
2026-04-01 05:48:00,1.15751,1.15755,1.15747,1.15749,16.0,1.1574514001990088,1.1573216677374418,0,,
2026-04-01 05:49:00,1.15749,1.1576,1.15749,1.15755,39.0,1.1574711201592072,1.1573424252158562,0,,
2026-04-01 05:50:00,1.15756,1.15756,1.15744,1.15746,24.0,1.1574688961273658,1.1573531138325963,0,,
2026-04-01 05:51:00,1.15747,1.15752,1.15738,1.15739,29.0,1.1574531169018927,1.157356467120542,0,,
2026-04-01 05:52:00,1.15739,1.15743,1.15732,1.15743,24.0,1.1574484935215141,1.1573631519277654,0,,
2026-04-01 05:53:00,1.15742,1.15742,1.15727,1.15733,23.0,1.1574247948172114,1.1573601381161505,0,,
2026-04-01 05:54:00,1.15733,1.15734,1.15724,1.15724,31.0,1.1573878358537693,1.1573492164692276,0,,
2026-04-01 05:55:00,1.15728,1.15732,1.1572,1.15724,38.0,1.1573582686830155,1.1573392876992978,0,,
2026-04-01 05:56:00,1.15725,1.15729,1.15721,1.15725,27.0,1.1573366149464124,1.1573311706357252,0,,
2026-04-01 05:57:00,1.15724,1.15726,1.15701,1.15716,64.0,1.15730129195713,1.157315609668841,-1,1.1583171599999997,1.15484568
2026-04-01 05:58:00,1.15716,1.15719,1.15694,1.15696,69.0,1.157233033565704,1.1572832815171281,0,,
2026-04-01 05:59:00,1.15697,1.157,1.15676,1.15676,44.0,1.1571384268525633,1.1572357104701163,0,,
2026-04-01 06:00:00,1.15676,1.15706,1.15676,1.1568,151.0,1.1570707414820507,1.1571961004273783,0,,
2026-04-01 06:01:00,1.15678,1.15697,1.1567,1.15681,78.0,1.1570185931856407,1.1571610003885255,0,,
2026-04-01 06:02:00,1.15681,1.15686,1.15663,1.15677,65.0,1.1569688745485127,1.1571254548986596,0,,
2026-04-01 06:03:00,1.15678,1.15682,1.15663,1.15665,54.0,1.1569050996388102,1.1570822317260543,0,,
2026-04-01 06:04:00,1.15665,1.15669,1.15649,1.15649,39.0,1.1568220797110482,1.1570283924782312,0,,
2026-04-01 06:05:00,1.15651,1.15653,1.15618,1.15626,100.0,1.1567096637688388,1.1569585386165737,0,,
2026-04-01 06:06:00,1.15628,1.1565,1.15624,1.15647,86.0,1.156661731015071,1.156914126015067,0,,
2026-04-01 06:07:00,1.15649,1.15655,1.15627,1.15631,92.0,1.156591384812057,1.1568592054682427,0,,
2026-04-01 06:08:00,1.15629,1.15651,1.15629,1.15648,51.0,1.1565691078496456,1.156824732243857,0,,
2026-04-01 06:09:00,1.15648,1.15661,1.15639,1.1565,43.0,1.1565552862797166,1.1567952111307789,0,,
2026-04-01 06:10:00,1.15649,1.15671,1.15649,1.15666,55.0,1.1565762290237733,1.156782919209799,0,,
2026-04-01 06:11:00,1.15666,1.15675,1.15659,1.15661,54.0,1.1565829832190186,1.1567671992816353,0,,
2026-04-01 06:12:00,1.15663,1.15674,1.15655,1.15673,80.0,1.156612386575215,1.1567638175287593,0,,
2026-04-01 06:13:00,1.15673,1.1568,1.15667,1.15679,64.0,1.156647909260172,1.1567661977534176,0,,
2026-04-01 06:14:00,1.15679,1.15686,1.15662,1.15663,50.0,1.1566443274081377,1.1567538161394706,0,,
2026-04-01 06:15:00,1.15663,1.157,1.15662,1.157,53.0,1.1567154619265103,1.156776196490428,0,,
2026-04-01 06:16:00,1.15697,1.15697,1.15672,1.15673,56.0,1.1567183695412082,1.1567719968094798,0,,
2026-04-01 06:17:00,1.15675,1.15688,1.15675,1.15686,45.0,1.1567466956329666,1.1567799970995272,0,,
2026-04-01 06:18:00,1.15686,1.15686,1.15659,1.15674,66.0,1.1567453565063734,1.1567763609995703,0,,
2026-04-01 06:19:00,1.15674,1.15697,1.15674,1.15693,61.0,1.1567822852050988,1.1567903281814276,0,,
2026-04-01 06:20:00,1.15694,1.15698,1.1568,1.15692,67.0,1.156809828164079,1.1568021165285705,1,1.15576308,1.15923384
2026-04-01 06:21:00,1.15692,1.15759,1.15692,1.15744,118.0,1.1569358625312633,1.1568601059350638,0,,
2026-04-01 06:22:00,1.15742,1.15747,1.15727,1.15742,66.0,1.1570326900250107,1.1569110053955127,0,,
2026-04-01 06:23:00,1.15742,1.15763,1.15739,1.15762,81.0,1.1571501520200087,1.156975459450466,0,,
2026-04-01 06:24:00,1.15761,1.15784,1.1576,1.15784,55.0,1.157288121616007,1.1570540540458782,0,,
